"","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143"
"1940",NA,NA,NA,NA,NA,NA,NA,NA,10.1768346573395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.869587235716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941",NA,NA,9.41567784505882,NA,NA,NA,NA,NA,9.99368538065713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5245728627199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.91635722063981,NA,10.1333351049416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942",9.94870872536097,NA,9.87791042854425,NA,NA,NA,NA,NA,10.4819950504264,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87937609911605,NA,10.0285691569868,NA,NA,NA,NA,9.71498666044597,NA,NA,NA,NA,NA,9.64826241335521,NA,NA,NA,9.82243608717087,9.63504970373858,10.153837076906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943",9.58142318605327,NA,10.7891936701773,NA,NA,NA,NA,NA,10.4989243889997,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58686498170854,NA,10.7716585726861,NA,NA,NA,NA,9.73630859774023,NA,NA,NA,NA,NA,10.1482808235357,NA,NA,NA,10.3540416751142,10.7687092671776,9.95474322581896,NA,11.1379702410559,NA,NA,NA,NA,9.2859896735756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944",9.68029236879527,NA,10.380280401581,NA,NA,NA,NA,NA,10.7983863946468,NA,NA,NA,NA,NA,9.51654107386733,NA,NA,NA,10.7243773233557,NA,9.48255375368264,NA,NA,NA,NA,10.0052281419383,NA,NA,NA,NA,NA,10.1501208404236,10.1658936746203,NA,NA,9.90483315639326,10.3215084771429,9.79735743293271,NA,10.1639633529487,NA,NA,NA,NA,9.48143743497734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945",9.84464004405138,NA,10.3282101996637,10.1041986679361,NA,NA,NA,NA,9.59357396077169,NA,NA,NA,NA,NA,9.35549429546667,NA,NA,NA,9.76812070611179,NA,9.33754149924099,NA,NA,NA,NA,9.60080973468031,NA,NA,NA,NA,NA,9.05884733753758,9.47011263133829,9.69856211071828,NA,9.30161335941607,10.4630043413416,8.49531510287402,NA,10.6386452852425,NA,NA,NA,NA,9.88221798298321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946",9.94084970902838,NA,10.0503136124729,9.78859919268666,NA,NA,NA,NA,10.5886943053577,NA,NA,NA,NA,10.1520283933456,10.2051864470739,NA,NA,NA,9.83058517973944,NA,9.5347051675909,10.3620128333242,NA,NA,NA,10.2509927678429,NA,NA,NA,NA,NA,9.58105452650369,9.59778259336401,10.2841441866293,NA,10.5966200732918,10.1749659569769,9.03772036490415,9.19577664148879,10.1417936747298,NA,NA,NA,NA,9.7826576737133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947",10.2769406361696,NA,9.65681867470116,11.0474417997688,NA,NA,NA,NA,10.4592674940265,NA,NA,NA,10.1804886440581,9.80991582631774,10.3738372566922,NA,NA,NA,10.0541443102896,NA,9.7717255515403,10.157095225154,NA,NA,NA,9.78222646275729,10.1161201945982,NA,NA,NA,NA,9.46942326057652,9.60533851826272,9.62173069602509,NA,9.8703773233347,9.90904803172076,10.0284191399945,9.70651496959434,9.90613386303126,NA,NA,NA,NA,9.98657735380017,9.87347285024518,NA,NA,NA,10.2698807460848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948",9.52797670903371,NA,8.98810477766698,10.0886885409418,NA,NA,NA,NA,10.218966622178,NA,NA,NA,10.4845761649369,10.7891136578984,9.75897068601061,NA,NA,NA,9.10683815988034,NA,9.81871898428159,9.31057779160848,NA,9.3258320103404,NA,9.86809772438085,10.0637402738487,10.3034502850144,NA,NA,NA,9.90946239548219,9.4139776892218,9.97617654097786,NA,9.84298375895517,9.42002066268134,9.56904854810591,10.0863244468968,9.10397604398129,NA,10.4801987167076,NA,NA,9.61480660899192,10.5472876616172,NA,NA,NA,9.7118456481785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949",8.79138309901889,NA,9.41378954590108,9.84570102216858,NA,NA,NA,NA,9.61484607595254,NA,NA,NA,10.8392282121029,10.4309482675501,10.308633862707,NA,8.99856649235764,NA,9.44578004058196,9.87202433901967,9.71503034980211,9.49640842686003,NA,9.89651864487037,NA,9.44758611534271,9.31471415066329,9.61933519856574,NA,NA,NA,10.1164787106601,9.68309063366034,9.41959844788835,NA,9.76454888280482,10.2922079623683,9.44754424965618,9.56609303979579,10.0917593904119,NA,9.99791368528228,NA,NA,9.75233253112182,10.3992447373701,NA,NA,NA,10.0330251697637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
