"","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143"
"1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8309709048552,NA,NA,NA,NA,10.9754889211404,NA,NA,10.6193017002979,9.863692528429,NA,NA,NA,NA,NA,NA,NA,NA,9.77581084230541,NA,NA,NA,NA,NA,NA,10.1877560875038,NA,NA,NA,NA,NA,NA,NA,9.87775735227906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3452875599048,NA,NA,10.7105889051071,NA,9.59982026111565,NA,NA,10.1205060468372,9.96826056604728,NA,NA,NA,NA,8.95171026563028,NA,NA,NA,9.7766663467822,NA,NA,NA,NA,NA,NA,8.8024978637374,NA,NA,NA,NA,NA,NA,NA,10.1706114836784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.457214511026,NA,NA,10.0853816774242,NA,10.8046328119976,NA,NA,10.0872057003107,9.94370212255834,NA,NA,NA,NA,9.62169330693556,NA,NA,NA,9.03365056070009,9.9980465393714,NA,NA,NA,NA,NA,9.89658021984643,NA,NA,NA,NA,NA,NA,NA,9.99518127655899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4196428637276,NA,NA,10.2905921271419,NA,10.5462301469652,NA,NA,10.911165138703,9.73350501739444,9.37985201594956,NA,NA,NA,9.866177963012,NA,10.187688852783,NA,9.5631024730965,10.2757125752581,NA,NA,NA,NA,10.3522607035132,10.1887922325758,NA,NA,NA,NA,NA,NA,9.90739333447612,9.66559409018883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.32546015242642,NA,NA,NA,NA,NA,NA,10.3186813243192,NA,NA,10.6485438707737,NA,10.5779338451117,NA,NA,10.2636601945,10.6510484644684,8.69661010494568,NA,NA,9.45373762691928,9.31291227302386,9.45007387945753,9.29518189216563,NA,9.64007047319492,10.0703438200205,NA,NA,NA,NA,9.85707394687256,10.0922256925141,NA,NA,NA,NA,NA,NA,10.5337246266074,10.0988602547596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945",NA,NA,NA,NA,NA,NA,NA,NA,9.56258598416178,9.06764668675952,NA,NA,NA,NA,NA,NA,10.1309028203515,NA,10.4692911815354,9.77638606440155,NA,10.5613452641318,NA,NA,10.1374659621567,9.06940468502528,9.69118133506364,NA,NA,9.59384836218778,9.48825988768285,10.028088385455,9.34520031667442,NA,9.99324890327775,9.55133092199681,NA,NA,NA,NA,9.45984724137313,9.91824209475388,NA,NA,NA,NA,NA,NA,10.061208587311,10.2004656455522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946",NA,NA,NA,NA,NA,NA,NA,NA,9.90663168088202,9.3659729643184,NA,NA,NA,NA,NA,10.3202980064692,10.0440892483584,NA,9.88787159243385,9.88511203212243,NA,10.12403603023,9.52711433499599,NA,10.0721765159998,9.36891861102218,10.0036717751499,NA,NA,10.0097755251186,9.45519390840164,10.0521866984355,9.17556696442742,NA,9.32076298142913,10.1966301686012,NA,9.89223760518873,NA,9.71883095198632,9.21120610555455,9.17598269814618,NA,NA,NA,NA,NA,NA,9.74401007755468,9.79789076351249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947",9.99818402238258,NA,NA,NA,NA,NA,NA,10.3681636521818,9.73353773380761,8.88174968364827,NA,NA,NA,NA,NA,10.2449977257878,10.2594989854955,NA,9.73442644867136,10.3733420722291,NA,10.0279014373326,9.60042079813278,NA,10.1193424398749,10.2656433168877,9.23530953798413,NA,NA,9.35378900067061,9.75471488053209,9.42286749356055,10.2118280201779,9.66139616436938,10.6529798485381,11.2670183845262,NA,9.16191862357162,NA,9.12235196157094,9.37253699314713,9.51644819501823,NA,NA,NA,NA,10.3284561654151,NA,9.37850863880803,9.28094283419878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948",9.5269273688972,NA,NA,NA,NA,NA,9.87795020669291,9.14940964252849,10.0509753560941,9.74852932058873,NA,NA,NA,10.0904395554399,NA,9.79748879916935,10.3450256732383,NA,10.002172411962,9.70282112450765,NA,9.80340855419099,9.33700245899776,NA,10.0667956634199,9.98636054614794,9.23415403994489,9.27472455811734,NA,9.59624697872792,8.927012273167,9.70010971645492,9.22614445028668,8.97554616701043,9.57775404590957,10.5351481848349,NA,9.40267791955305,NA,10.3380070495775,9.58255659794823,10.1680848497835,NA,NA,NA,NA,9.75426755321309,NA,9.80154712014536,9.70861403937406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949",9.4558673540416,NA,NA,NA,NA,NA,9.8218863946537,9.02846793830213,10.4991728986489,9.14139691206901,10.6420608783863,NA,NA,9.87736135391384,NA,9.47748875593303,10.4454750696882,NA,10.1326872864324,9.70807256134367,NA,9.96223545147499,9.02341293300105,NA,9.28750005808648,9.62355119170657,9.29598185007055,10.9225935956085,NA,10.0879641977396,9.60655992970388,10.0141411418525,9.7228020753804,9.32344151202936,9.6541048289114,11.178722531568,10.0167369437323,9.64374605236369,NA,10.0884934449086,10.0041836117925,10.2257850651226,NA,NA,NA,NA,9.27264709083553,9.87809081422767,9.59387270329935,9.91783167719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
