,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143
813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681742641,,0.409231099,,0.769209672,0.571918511,,,0.218020478,0.531661609,,0.660439667,,,,
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64912448,,0.503128326,,0.694949928,0.920811917,,,0.389726092,0.685883868,,0.574385515,,,,
815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940307001,,0.680356626,,0.607366233,0.671723774,,,0.442858126,0.471531288,,0.755079147,,,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.093047733,,0.920019639,,1.102303442,1.083802299,,,0.707153243,1.428298189,,1.162168736,,,,
817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71269394,,0.393851048,,0.583076332,0.75688673,,,0.552770353,0.66390793,,1.018051944,,,,
818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707714358,,0.365652031,,0.394162618,0.733293385,,,0.429318204,0.464106787,,0.560099081,,,,
819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73109053,,0.405337885,,0.459553541,0.620897849,,,0.800185736,0.390832564,,0.544543114,,,,
820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334919645,,0.557935534,,1.281662436,1.500180918,,,1.198813561,0.452453206,,1.093435865,,,,
821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.370217668,,1.115002334,,1.414900845,1.9503116,,,0.831732473,1.086524129,,1.39297321,,,,
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604778675,1.398796936,1.174685727,,,,,,,,,,2.383606821,,,,0.807187962,0.865295455,,0.816159439,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.850871332,,0.645053694,1.451956085,1.306569525,,,0.556982269,1.180004721,0.788113592,,0.849343253,0.895675471,,2.051374079,,,0.640510176,0.596757102,0.856164635,0.700121562,0.846309677,,0.910517009,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496950355,0.992074918,0.617063761,1.423289356,1.222146907,0.957187321,0.827939493,0.550404172,1.195063546,0.701472684,0.681355684,0.684861512,0.719881587,,1.811189713,,0.790166116,0.740252782,0.544655316,0.746211046,0.745692294,0.710706864,,0.874188501,,,,,,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569676685,0.876964274,0.558512194,1.121100009,1.102015053,0.848222291,0.695343627,0.487748278,0.998691935,0.61798562,0.589538229,0.601650995,0.610554022,,1.535484157,,0.635481313,0.614482557,0.431403268,0.531621063,0.665676713,0.598551766,,0.725460147,,,,,,,,,,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717833739,0.75718981,0.550139392,1.019229897,0.930274459,0.869734558,0.688007869,0.430158162,0.840514731,0.619626489,0.576370797,0.57831779,0.598403634,,1.473348327,,0.701896023,0.65170699,0.398480243,0.479248138,0.665523077,0.392934864,,0.654145156,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576260691,0.896340328,0.451574904,0.89523564,0.977573139,0.876871031,0.768110406,0.669605658,0.818593311,0.652141987,0.594287978,0.778385939,0.792382062,,1.34238866,,0.731946277,0.686439685,0.401240794,0.622593948,0.748890849,0.291030348,,0.611876148,,,,,,,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.002275394,0.78115638,0.447239667,1.308848293,1.105516067,0.965489641,0.755313923,0.509607113,1.009682051,0.630982818,0.538036703,0.732681136,0.815495998,,1.466954786,,0.710806971,0.670603908,0.479314892,0.662873765,0.661269635,0.271521283,,0.659338152,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582177011,0.63223401,0.332105538,0.861900025,0.912912417,0.857594348,0.610094438,0.421951084,0.777470961,0.507824348,0.406381235,0.557138755,0.575935526,,0.806414566,,0.54667557,0.528985319,0.233194302,0.530271566,0.596829561,0.343521875,,0.498289673,,,,,,,,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.160673017,0.946630779,0.623097552,1.369677031,1.179507418,1.27498184,0.886029409,0.754364326,1.262339712,0.682206524,0.639012351,1.086876507,1.111894124,,1.506918355,,0.790571404,0.817648824,0.478359414,0.821331921,1.129774156,0.578802353,,0.829368625,,,,,,,,,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.268574529,1.144704712,0.669847491,1.618693687,1.349920757,1.44145663,0.929220602,0.975669833,1.488130608,1.044695375,0.82795448,1.185025543,1.191262004,,2.098838764,,0.971007671,0.930388555,0.658104207,0.971125757,1.110909998,0.748890163,,1.047137717,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198856188,0.524940227,0.371361468,0.596365126,0.629616535,0.691150075,0.480018117,0.375026329,0.584338007,0.353085113,0.31023618,0.38475787,0.42103884,,0.624204887,,0.435017643,0.470149016,0.252408423,0.426051942,0.584195383,0.371641635,,0.404847448,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116999248,0.533884349,0.254449571,0.453283702,0.636998017,0.696299464,0.308597071,0.206409412,0.412531283,0.228491001,0.209694536,0.36241824,0.401214008,,0.613479166,0.405715722,0.361083354,0.299963099,0.214777535,0.466290814,0.357690437,0.108464869,,0.439198766,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55502779,0.972305114,0.26825553,0.887472326,0.988759131,1.338188578,0.79129506,0.656787417,0.870244105,0.529651983,0.592479651,0.784769748,0.970240013,,1.409747956,0.558691129,0.848316434,0.309373508,0.407682855,0.694482497,0.989335953,0.251867663,,0.70356095,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742606839,0.819298249,0.183707611,0.977539788,1.071688767,1.169524786,0.722045042,0.551129691,0.862906831,0.547648288,0.528331136,0.909763087,1.137921338,,1.1918043,0.542960515,0.812631855,0.268679495,0.437820435,0.786527844,1.044935042,0.400220458,,0.744367923,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268548148,0.435737905,0.093619701,0.690890926,0.679337744,0.923395184,0.309942678,0.415933245,0.696779098,0.337769578,0.20205996,0.766085693,0.98143179,,0.630621529,0.494591405,0.501819331,0.127243773,0.241909133,0.623701043,0.703944393,0.253754241,,0.483212932,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617679488,0.709468558,0.2883098,0.86422596,0.861585777,1.222761472,0.522388446,0.581277233,0.838773431,0.53006638,0.380240945,0.900015913,1.084132595,,0.71178052,0.740373332,0.797255775,0.295402314,0.259761109,0.685323013,0.938474856,0.491302409,,0.614539075,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.750003791,1.009576529,0.43944835,1.403285101,1.188184376,1.571657433,0.651569413,0.727649024,1.342491895,0.736967317,0.479182839,1.079944433,1.353034355,,1.494195738,0.885432121,0.967671916,0.447771366,0.500928499,0.7943017,1.151365872,0.49977381,,0.91297342,,,,,,,,,,,,,,,,,,,,,,,,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.737142197,1.005973634,0.577730721,1.579189583,1.414221143,1.542880863,0.843935835,0.67335267,1.446994304,0.721896547,0.526264277,1.040609488,1.312684259,,1.694701129,0.974984477,1.08390014,0.718404317,0.538951364,0.781552729,1.104913119,0.695193248,,1.032761358,,,,,,,,,,,,,,,,,,,,,,,,
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640479276,1.270007704,0.727330491,1.498078426,1.540573346,1.663043189,0.72726632,0.918210588,1.476123953,0.908359574,0.495596277,1.348493258,1.65512408,,1.794669414,1.153074264,1.10766594,0.868205881,0.597873103,0.911742897,1.276927751,0.773917878,,1.218431044,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764309905,0.753886068,0.729977574,1.19003116,1.707884144,1.529415534,0.815683159,0.748666278,1.287870875,0.77078719,0.53154148,1.151190331,1.386992975,,1.329686353,0.962504697,1.244485774,0.937626369,0.455610558,0.970681467,0.885659456,0.75800668,,1.068693265,,,,,,,,,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.089852876,0.792093535,0.724038021,1.165325946,1.374327558,1.643365908,0.884492998,0.734620739,1.181685472,0.582887313,0.563710328,0.889526327,1.153296121,,1.751286906,0.9973438,1.216365566,0.897882023,0.63833115,0.7989526,1.159907038,0.745610013,,1.031933396,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673523266,1.011009134,0.737136154,1.183962725,1.360172804,1.291280175,0.672178176,0.471107433,1.14560939,0.60640134,0.399302176,0.814730101,1.125352515,,1.791822096,0.809881934,0.910500624,0.974277207,0.593097339,0.6094404,0.903849944,0.63575359,,0.827667179,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503829608,0.770648204,0.518733131,0.690227911,1.104485146,1.122181962,0.552298049,0.418008427,0.765362571,0.313905995,0.34614076,0.639906061,0.936568923,,1.579388076,0.673834117,0.80050849,0.731218884,0.461786634,0.574154482,0.586003785,0.534819354,,0.750569395,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.551601821,2.301153727,1.230030215,2.215214529,2.578915783,2.240475754,1.166999884,0.945261132,2.253635455,0.876794277,0.756185612,1.481708133,1.864152272,,4.234539424,1.744712706,1.567391455,1.465833292,1.297120424,0.983492987,1.601907695,1.101370695,,1.476920315,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71518046,2.357075576,1.345011255,2.333752462,3.136689437,1.828861931,1.67875908,1.071366283,2.232691992,0.897517191,1.159476354,1.294957266,1.89888753,,3.487444673,1.633227178,1.302445039,1.696702134,1.03018453,1.216314644,1.660057147,1.069676289,,1.531430343,,,,,,,,,,,,,,,,,,,,,,,,
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.697893476,2.676677647,1.373496707,2.331974552,3.15299207,2.038352082,1.369225718,1.239232107,2.211067069,1.210232744,1.003705689,1.500456608,2.128366808,,3.822264474,2.134799884,1.579966892,1.914232008,1.066999745,1.152885997,1.406947036,1.183949444,,1.687444935,,,,,,,,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472372464,2.445134134,1.423256433,2.048893603,2.820789097,1.826049827,1.292691801,0.926510327,2.196827957,1.130040584,0.799910955,0.93624589,1.380762052,,3.692512425,1.903416567,1.412987076,1.957295121,1.16224456,1.089788221,1.06817506,1.021687426,,1.306588468,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886432398,1.595894506,0.793544453,1.648707271,2.226628179,1.381745668,0.776687736,0.537633604,1.718224593,0.714860791,0.500682868,0.686924961,1.011904184,,2.292086782,1.392911675,0.953369749,1.400941976,0.691382485,0.885263297,0.870900434,0.753547793,,1.186577238,,,,,,,,,,,,,,,,,,,,,,,,
1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976409605,2.004515541,1.095407768,1.566119102,2.760516442,1.499173477,0.98054764,0.65942705,1.554400335,0.763276396,0.697905453,0.884488272,1.206695877,,2.245442762,1.638805035,1.107467528,1.507374876,0.727238319,0.935656026,1.346711008,1.086960626,,1.154061342,,,,,,,,,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.328209095,2.336133148,1.156186746,1.729869878,2.69452964,1.882275201,1.053505292,0.87064964,1.792219744,0.935529867,0.710455668,1.329218951,1.706429573,,2.642868554,1.963706944,1.392319018,1.685163211,0.754557596,1.035699324,1.56174134,1.019220565,,1.410732087,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604126456,2.532681226,1.238627053,2.183800493,3.244868282,2.01713232,1.105791455,1.0107398,2.091643071,1.112690975,0.785002037,1.693762929,2.016614383,,2.919739524,2.216921119,1.711882792,1.875328957,0.919273185,1.0195631,1.595284947,1.231179181,,1.606455936,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.744933675,2.006034658,1.358159933,1.980663088,3.523876473,1.886915696,1.141239245,1.127379879,2.016849181,1.309958092,0.829877469,1.569592663,1.857767085,,2.825005066,2.363754094,1.397251591,1.800352787,1.125055116,1.117923718,1.628579258,1.313994703,,1.596744558,,,,,,,,,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958343715,1.182452001,1.016395511,1.327517468,2.108748531,1.025774044,0.669143635,0.553413495,1.417679827,0.47610852,0.334212436,0.891684471,1.170372262,,1.632485251,1.520852644,0.987791133,1.445616962,0.869005621,0.667843318,1.023864476,0.918161442,,0.875633594,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82666335,1.048610913,0.704082289,1.285026091,1.70583837,1.179321765,0.581160753,0.683746872,1.37289804,0.50534046,0.330220221,0.801607068,1.058905858,,1.565140734,1.245445695,0.736669451,1.18412262,0.457488458,0.504445362,0.841309158,0.880175474,,0.690133767,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.079993315,1.565384065,0.704569107,1.494072498,1.521606732,1.47172684,0.733044911,0.85707133,1.5236985,0.576943484,0.463541204,1.269750951,1.489385546,,1.720330315,1.467773207,0.906706403,0.993319768,0.566345365,0.704416174,1.164507036,0.894451546,,0.587954259,,,,,,,,,,,,,,,,,,,,,,,,
1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413619991,1.330481844,0.512284771,0.927525906,1.307998573,0.873732718,0.494138232,0.330006487,0.960598399,,0.266991489,0.68861192,0.893804633,,1.111201892,0.724545504,0.599704367,0.817738448,0.462387618,0.672163053,0.677358998,0.854674412,,0.52832575,,,,,,,,,,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553269753,1.130817379,0.481746697,1.270833672,1.880238965,1.274715086,0.343618615,0.258906809,1.154772504,,0.199720907,0.643450467,0.894394087,0.86060907,1.329310541,0.943466525,0.624729262,0.725406678,,0.346764882,0.772841806,0.782703344,,0.702424831,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589524841,1.057330021,0.537979381,1.307171292,1.449080647,1.242010001,0.543051014,0.454935446,1.114147092,,0.306245839,0.362590256,0.592976211,0.942986955,1.292006062,1.077809938,0.54796096,0.750588768,,0.158723784,0.743054644,0.682578418,,0.629594403,,,,,,,,,,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419719201,0.845838159,0.462994847,0.824955666,1.14539745,0.771423257,0.426524779,0.252987511,0.786989596,,0.303720549,0.721793414,0.592330993,0.828899027,1.362136439,0.74409848,0.507168982,0.616938725,,0.423442173,0.402189092,0.591956149,,0.54441745,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709396539,1.445375181,0.767793987,1.366462893,2.173202306,1.416389562,0.624807476,0.573974775,1.211795823,,0.369831317,1.228595938,1.394044991,1.22583052,2.02973871,1.063912166,0.684366771,1.01003402,,0.545590276,0.75624558,0.846294057,,0.794549207,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902713661,1.861954455,0.836321748,1.077203476,2.657159412,1.438961966,0.698181879,0.700824497,,,0.547651678,1.413387599,1.748324205,1.164940073,2.898283263,1.421941659,0.791355435,1.010307643,,0.744914691,0.856574774,0.853406525,,0.96703825,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.439070844,2.081046819,0.672021812,1.398479423,2.9547056,1.109209114,0.833322155,0.450272385,,,0.598876932,1.774940298,2.085250683,1.440934461,,1.379207196,0.586558826,1.208887909,,0.731126659,0.529650596,1.075946538,,1.138460496,,,,,,,,,,,,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.386172065,1.888995178,0.878832291,,3.362591642,1.586326787,0.819463962,0.703152189,,,0.555323331,1.865589111,2.301476,1.513832163,,1.599302847,1.124886497,1.210819165,,0.506987529,0.390606512,0.981315453,,1.387974269,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029893098,1.597122343,0.920428417,,2.492738673,1.50782853,0.769741312,0.455987391,,,0.536348205,1.291742279,1.545630993,1.429059042,,1.252426198,0.853012375,1.10753898,,0.444735464,0.651989651,0.664452037,,1.219424267,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353877347,0.821730052,0.379431279,,0.855938045,0.772870342,0.464104558,0.375687994,,,,0.473588962,0.478193255,0.903074135,,0.569272908,0.374110552,0.716947349,,,0.418891647,0.486283919,,0.486621182,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302250036,0.667574672,0.262735472,,0.629841931,0.561787458,0.196789708,0.174596663,,,,0.31890681,0.516084814,0.661903589,,0.319965859,0.273007484,0.473512107,,,0.248949709,0.366399696,,0.275832295,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.536094399,1.653391225,0.796830493,,2.404968996,1.886521314,0.534797381,0.703526205,,,,1.428074536,1.911846393,1.541917387,,1.049573132,0.675594875,1.223014308,,,1.079801575,0.823583876,,1.33639243,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167575003,1.693768555,0.992232147,,2.438196297,1.468129984,0.708161263,,,,,1.486714172,1.755982633,1.702506352,,1.471209545,,1.385388236,,,1.492714611,0.773198444,,1.256108018,,,,,,,,,,,,,,,,,,,,,,,,
1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404911238,1.174063198,0.578617614,,1.395826464,1.028704264,0.452272275,,,,,0.685063937,0.718473851,1.073406505,,0.905521606,,1.035098335,,,0.497675564,0.605678419,,0.724648341,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428136906,0.967483436,0.603355292,,1.37274537,1.267834331,0.431977497,,,,,0.795481322,0.870095745,1.064235606,,1.025973713,,0.819163813,,,0.689823729,0.574162363,,0.70172884,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906336194,1.332770331,0.79192135,,1.73990721,1.777181448,0.573455826,,,,,1.085090756,1.123910401,1.338438904,,1.289627031,,1.040658422,,,1.227315575,0.638778538,,0.939421514,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987270398,1.258423773,0.757358661,,1.379440972,1.508666258,0.460865994,,,,,1.325782717,1.558744245,1.280470236,,1.421547221,,1.072351693,,,0.991439441,0.621369486,,0.852379407,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620407172,0.87068403,0.404099266,,1.168594329,1.206820269,,,,,,0.932285897,1.200272427,0.480092273,,0.769202191,,0.82682345,,,0.632581542,0.563365313,,0.666473483,,,,,,,,,,,,,,,,,,,,,,,,
